ID,Doc ID,Sentence,Sen_ID,Emiten Code,Emiten Name,Label
1031,350,belum pihak asi lihat lemah daya beli ada milu jadi sebab lesu jual semester -,14,ASII,Astra International Tbk. [S],0
3031,1113,emiten ritel lppf catat turun harga ,8,LPPF,Matahari Department Store Tbk. [S],0
3999,1481,baca juga harga batubara tekan indo tambangraya itmg fokus turun rasio nisbah kupas  kemudian buat harga saham itmg turun  sejak awal tahun,17,ITMG,Indo Tambangraya Megah Tbk,0
4270,1577,saham jual bersih besar asing sawit sumbermas sarana  ssms  miliar telekomunikasi indonesia  tlkm  miliar bank rakyat indonesia  bbri  miliar,19,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
2572,912, akhir dagang sesi saham alami tekan waskita karya wskt wijaya karya wika total bangun persada totl ptpp adhi karya adhi jaya konstruksi manggala pratama jkon totalindo  persada tops acset indonesia acst,11,PTPP,PP (Persero) Tbk. [S],0
3030,1113,baca juga laba tekan saham medco energi internasional medc jadi pilih harga saham smbr merosot    saham year date ,7,MEDC,Medco Energi Internasional Tbk,0
1921,676,saham adhi karya  adhi elnusa  elsa waskita beton precast  wsbp banyak landa aksi jual harga merosot akhir dagang jumat ,5,ELSA,Elnusa Tbk. [S],0
3413,1283,tanpa ophir laba bersih medc juta turun banding periode sama tahun belum juta,14,MEDC,Medco Energi Internasional Tbk,0
2029,702,agak kejut memang harga bmri bbri bbni bbtn bbca serentak turun,5,BBCA,Bank Central Asia Tbk.,0
3240,1203,turun laba itmg jadi utama lonjak beban pokok dapat lebih tinggi naik dapat,15,ITMG,Indo Tambangraya Megah Tbk,0
1001,344,jelang umum kerja saham bmri pantau turun  level,5,BMRI,Bank Mandiri (Persero) Tbk.,0
3362,1254,jumat  saham bmri bank mandiri persero  tutup merah,4,BMRI,Bank Mandiri (Persero) Tbk.,0
3846,1423,memang lihat scma laba bersih turun alami turun    lalu baru naik ,18,SCMA,Surya Citra Media Tbk.],0
855,278,saham nasib nahas adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita beton precast  wsbp,15,WSBP,Waskita Beton Precast Tbk.,0
2779,1011,namun keluar wika lebih besar  triliun,19,WIKA,Wijaya Karya (Persero) Tbk. [S],0
1479,523,banding tutup jumat  harga saham bmri turun ,8,BMRI,Bank Mandiri (Persero) Tbk.,0
3462,1293,saham bbri bank rakyat indonesia  dagang pagi tekan zona merah,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
1411,504,pada awal dagang bursa saham senin  saham bank mandiri  bmri ada zona merah,4,BMRI,Bank Mandiri (Persero) Tbk.,0
4173,1534,akibat laku proyek sebut pasok listrik smelter inco jadi kurang,18,INCO,Vale Indonesia Tbk. [S],0
2010,692,sementara harga rendah saham hmsp periode tiga tahun akhir posisi,11,HMSP,HM Sampoerna Tbk.,0
2877,1046,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar bank negara indonesia  bbni  miliar,23,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2994,1093, saham itmg tutup turun  hari,13,ITMG,Indo Tambangraya Megah Tbk,0
249,57,asi rogoh duit besar triliun kembang proyek prestisius sebut,16,ASII,Astra International Tbk. [S],0
2040,702,saham bmri buka bawah harga tutup hari belum tepat harga,16,BMRI,Bank Mandiri (Persero) Tbk.,0
2973,1087,baca juga usai akuisisi pertagas pgas rencana rilis obligasi global premium turut analis sucor sekuritas hasan turun laba bersih usaha jadi tinggi tarif pajak paruh pertama tahun,10,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
819,274,mereka matahari department store  lppf turun  year date ,9,LPPF,Matahari Department Store Tbk. [S],0
780,254,saham jual bersih besar asing kalbe farma  klbf  miliar cpin  miliar indah kiat pulp  paper  inkp miliar,24,INKP,Indah Kiat Pulp & Paper,0
1284,459,namun turun harga saham bbri kemarin catat turun harga paling besar panjang bulan akhir,10,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2900,1062,indofood sukses makmur  indf saham indf kira gerak koreksi bentuk wave,18,INDF,Indofood Sukses Makmur Tbk. [S],0
2431,859,adhi karya  adhi anggota indeks kompas catat turun dapat  jadi  triliun semester ,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
2635,947, saham bbca tutup turun  hari,13,BBCA,Bank Central Asia Tbk.,0
3811,1409,baca juga  lebih pilih akuisisi bank tutup balik turun paling timpa saham indo tambangraya megah itmg,16,ITMG,Indo Tambangraya Megah Tbk,0
2945,1075,sedang emiten tambang pelat merah ptba cetak turun harga ,22,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
1020,349,belum unit bawah asi  astra sebut target jual semester satu capai target hingga akhir tahun,24,ASII,Astra International Tbk. [S],0
2668,952,saham jual bersih besar asing bank negara indonesia  bbni  miliar kalbe farma  klbf  miliar bank rakyat indonesia  bbri  miliar,21,KLBF,Kalbe Farma Tbk. [S],0
3256,1204,banding tutup kamis  harga saham bbri turun ,17,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
4356,1629,saham jual bersih besar asing unvr  miliar bank negara indonesia  bbni  miliar bmri  miliar,13,UNVR,Unilever Indonesia Tbk. [S],0
2490,878,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  saham bbri buka atas harga tutup hari belum tepat harga,9,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
1980,689,fahressi sebut tase market share intp periode sebut rupa rendah besar ,7,INTP,Indocement Tunggal Prakasa Tbk. [S],0
3274,1219,matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,11,LPPF,Matahari Department Store Tbk. [S],0
4330,1606,rasio kredit macet  bbni juni  turun,17,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
4036,1488,bagai contoh market  sampoerna  hmsp capai  triliun  selasa ,5,HMSP,HM Sampoerna Tbk.,0
2099,719,sementara hitung tiga bulan akhir investor asing gelar jual bersih saham hmsp hingga  miliar,9,HMSP,HM Sampoerna Tbk.,0
2234,778,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  ikut saham jadi  losers dagang senin ,11,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1678,593,baca juga bila lq terap free float  saham hmsp hilang lima bobot meski alami naik harga saham kepala riset samuel sekuiritas suria dharma tutur jadi patok kerja baik saham atas,15,HMSP,HM Sampoerna Tbk.,0
2418,855,tahun lalu rasio profitabilitas indf angka ,19,INDF,Indofood Sukses Makmur Tbk. [S],0
2151,747,jika lihat sejak awal tahun saham hmsp turun ,14,HMSP,HM Sampoerna Tbk.,0
288,68,namun turun jual serta-merta koreksi target jual untr,12,UNTR,United Tractors Tbk. [S]	,0
1545,556,selain turun tajam porsi dapat konstruksi jsmr lorot,8,JSMR,Jasa Marga (Persero) Tbk. [S],0
2233,778,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  ikut saham jadi  losers dagang senin ,11,BBCA,Bank Central Asia Tbk.,0
580,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
3502,1307,baca juga aku utang tinggi strategi waskita karya wskt sisa tahun  tahun lalu wskt terbit instrumen rupa bas ekuitas rdpt danareksa infrastruktur trans jawa,12,WSKT,Waskita Karya (Persero) Tbk. [S],0
2269,791,kerja uang astra international  asi anggota indeks kompas kurang muas,4,ASII,Astra International Tbk. [S],0
3312,1242,baca juga borong investor asing harga saham telkom tlkm malah turun namun cenderung kuat saham tetap  mampu lewat batas,11,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
4274,1583,bagai gambar enam bulan pertama  ssms buku rugi bersih banyak  miliar,5,SSMS,Sawit Sumbermas Sarana Tbk. [S],0
2610,932,baca juga dapat naik laba bersih surya citra media scma turun kendati dapat anak usaha elang mahkota teknologi  emtk tumbuh ,7,SCMA,Surya Citra Media Tbk.],0
2152,747,saham hmsp lama selalu ada urut besar kini depak posisi akhir free float saham ,17,HMSP,HM Sampoerna Tbk.,0
2226,766,baca juga kompak turun ringkas dagang bmri bbri bbni bbtn bbca ,78,BMRI,Bank Mandiri (Persero) Tbk.,0
1913,675,namun mungkir harga hmsp memang sedang alami tekan,12,HMSP,HM Sampoerna Tbk.,0
2575,912,baca juga kemenhub tawar proyek infrastruktur  triliun swasta rinciannya ambil contoh harga saham wskt alami tekan  satu bulan lalu,24,WSKT,Waskita Karya (Persero) Tbk. [S],0
747,245,baca juga simak strategi investasi hadap sesuai  free float indeks lq dasar data  tahun akhir saham unvr minus   kamis ,10,UNVR,Unilever Indonesia Tbk. [S],0
3494,1306,lebih kurs dollar kait impor bahan baku  bukti salah satu produk klbf naik harga segi harga sesuai harga jual,23,KLBF,Kalbe Farma Tbk. [S],0
2035,702,turun dalam persentase alami saham bbni bbca,7,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
667,213,saham lppf memang cenderung merah sejak awal tahun ,19,LPPF,Matahari Department Store Tbk. [S],0
3369,1255,baca juga segera merger dagang saham bank mitraniaga naga setop mulai hari saham jual bersih besar asing bank rakyat indonesia  bbri  miliar merdeka copper gold  mdka  miliar semen indonesia  smgr  miliar,19,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3319,1243,pada awal dagang saham bbri buka bawah harga tutup belum tepat,9,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2235,778,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  ikut saham jadi  losers dagang senin ,11,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2837,1025,namun turun industri tambang batubara jadi tantang berat hadap untr,23,UNTR,United Tractors Tbk. [S]	,0
2186,766,harga saham bmri bbri hasil hijau bbni bbtn bbca turun dagang senin  kemarin,4,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
4325,1605,volume jual intp semester pertama  catat  juta  turun  banding jual tahun belum banyak juta ,5,INTP,Indocement Tunggal Prakasa Tbk. [S],0
725,241,banding saham bumn karya  adhi golong paling kecil besar ,37,ADHI,Adhi Karya (Persero) Tbk. [S],0
546,156,kepala riset infovesta utama wawan hendrayana jelas emiten sektor konsumer khusus saham publik edar kecil sampoerna hmsp anggota indeks kompas unilever  unvr anggota indeks kompas bobot turun jauh,6,UNVR,Unilever Indonesia Tbk. [S],0
102,25,saham jual bersih besar asing jasnita telekomindo  jast  miliar jasa marga  jsmr  miliar usaha  negara  pgas  miliar,22,JSMR,Jasa Marga (Persero) Tbk. [S],0
2890,1055,baca juga ihsg anjlok  saham bbri bbca tlkm jadi gerus senin  ikut saham main anggota indeks kompas merosot  jadi,10,BBCA,Bank Central Asia Tbk.,0
3478,1300,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar united tractors  untr besar  miliar,21,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2204,766,banding tutup jumat  harga saham bbni turun ,41,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
4146,1526,baca juga larang ekspor nikel justru ancam langsung bangun smelter inco nilai perintah milik pengaruh besar pasar nikel dunia,19,INCO,Vale Indonesia Tbk. [S],0
853,278,saham nasib nahas adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita beton precast  wsbp,15,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
2237,778,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  ikut saham jadi  losers dagang senin ,11,BMRI,Bank Mandiri (Persero) Tbk.,0
2268,789,dapat usaha milik untr lalu karya supra perkasa  turun mebjadi  triliun,13,UNTR,United Tractors Tbk. [S]	,0
3891,1451,pasal direktur uang pgas said reza pahlevy kata turun nilai properti minyak  impairment    pgas  semester - capai  juta,6,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
1042,355,baca juga selain astra asi jual mobil merek turun sebab,21,ASII,Astra International Tbk. [S],0
1812,635,saham jual bersih besar asing bbni  miliar telekomunikasi indonesia  tlkm  miliar bank rakyat indonesia  bbri  miliar,22,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2960,1083,medco energi internasional  medc medc milik utang obligasi jatuh tempo september  besar  miliar,16,MEDC,Medco Energi Internasional Tbk,0
1456,512,telah cetak rekor baru dagang kemarin senin  saham bank central asia  bbca dagang hari buka zona merah,4,BBCA,Bank Central Asia Tbk.,0
1814,635,saham jual bersih besar asing bbni  miliar telekomunikasi indonesia  tlkm  miliar bank rakyat indonesia  bbri  miliar,22,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
578,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,MEDC,Medco Energi Internasional Tbk,0
2657,951,pada awal dagang saham bmri buka bawah harga tutup hari belum tepat harga,9,BMRI,Bank Mandiri (Persero) Tbk.,0
1550,556,total liabilitas jsmr capai  triliun naik  posisi akhir ,18,JSMR,Jasa Marga (Persero) Tbk. [S],0
2055,702,baca juga beban bunga tiga bank besar lonjak akibat rebut likuiditas bank tabung negara  bbtn turun  akhir pekan lalu jumat  saham bank tabung negara persero bbtn tutup susut,58,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
3177,1169, baca juga tunda naik tarif bursa china sumringah saham  losers lq surya citra media  scma turun ,15,SCMA,Surya Citra Media Tbk.],0
748,245,arti gera saham unvr bawah gera ihsg,12,UNVR,Unilever Indonesia Tbk. [S],0
3379,1259,hanya tahun rudy kira ptpp sulit capai target kontrak baru,14,PTPP,PP (Persero) Tbk. [S],0
3729,1374,saham bbri tempat posisi dua den nilai jual bersih asing besar  triliun,12,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2205,766,sejak awal dagang saham bbni buka bawah harga tutup hari belum tepat harga,43,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1299,463,lalu ptba catat laba besar  miliar turun ,25,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
3657,1355,namun meski bayar  tunda adhi proyeksi arus  tetap defisit bawah triliun,11,ADHI,Adhi Karya (Persero) Tbk. [S],0
3248,1204,harga saham empat bank besar bmri bbri bbni bbca kompak lanjut turun,5,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2773,1006,naik sebut buat utang jangka pendek adhi naik  jadi  triliun,14,ADHI,Adhi Karya (Persero) Tbk. [S],0
2401,842,baca juga proyeksi ihsg topang rilis lapor uang balik saham justru turun harga united tractor  untr indo tambangraya megah  itmg,16,UNTR,United Tractors Tbk. [S]	,0
3997,1481,itmg lihat harga batubara dekat ambang batas bawah,14,ITMG,Indo Tambangraya Megah Tbk,0
4459,1670,dasar informasi edar pasar adro bakal jual aset level anak usaha sumatra,12,ADRO,Adaro Energy Tbk [S],0
2236,778,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  ikut saham jadi  losers dagang senin ,11,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
44,8,kuartal - kerja klbf lambat kerja valuasi relatif lebih mahal,27,KLBF,Kalbe Farma Tbk. [S],0
2574,912, akhir dagang sesi saham alami tekan waskita karya wskt wijaya karya wika total bangun persada totl ptpp adhi karya adhi jaya konstruksi manggala pratama jkon totalindo  persada tops acset indonesia acst,11,WSKT,Waskita Karya (Persero) Tbk. [S],0
2445,863,bagai informasi nilai jual ekspor ggrm turun ,14,GGRM,Gudang Garam Tbk.,0
1635,586,jasa marga persero  jsmr ungkap turun dapat semester - rupa dampak teknis catat akuntansi,4,JSMR,Jasa Marga (Persero) Tbk. [S],0
2211,766,banding tutup jumat  arti harga saham bbtn turun ,55,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
3543,1313, tentu bakal beri tekan laba usaha produsen sekaligus ekspor batubara masuk bukit asam  ptba,8,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
661,207,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar charoen pokphand indonesia  cpin  miliar bukit asam  ptba  miliar,17,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
1903,670, saham unvr tutup turun  banding harga kemarin,15,UNVR,Unilever Indonesia Tbk. [S],0
2030,702,agak kejut memang harga bmri bbri bbni bbtn bbca serentak turun,5,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1896,669,walaupun lapor uang baru keluar hari kerja saham akra lama pek merosot hingga  tahun akhir kerja merah posisi minus ,9,AKRA,AKR Corporindo Tbk. [S],0
2987,1092,dalam lima tahun akhir harga itmg alami turun hingga ,8,ITMG,Indo Tambangraya Megah Tbk,0
2815,1022,meski tumbuh paling besar nilai laba bersih ggrm unggul laba bersih hanjaya mandala sampoerna  hmsp,9,GGRM,Gudang Garam Tbk.,0
3617,1346,wijaya karya  wika rencana lepas saham treasuri tahun,4,WIKA,Wijaya Karya (Persero) Tbk. [S],0
2902,1066,marak jual online makin ketat saing lppf,5,LPPF,Matahari Department Store Tbk. [S],0
974,338,angka lebih rendah ketimbang icbp anak usaha milik   kali,16,ICBP,Indofood CBP Sukses Makmur Tbk. [S],0
1484,523,pada hari kamis  saham bmri bahkan sempat turun  hari,24,BMRI,Bank Mandiri (Persero) Tbk.,0
4470,1674, indocement tunggal prakasa  intp turun ,13,INTP,Indocement Tunggal Prakasa Tbk. [S],0
2001,690, akhir dagang pekan dalam pek akhir investor asing buku  sell saham medc nila  miliar,15,MEDC,Medco Energi Internasional Tbk,0
3774,1389,matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,13,ADRO,Adaro Energy Tbk [S],0
1583,563,kecewa pasar tumbuh kerja bbni tipis tekan harga saham bbni,20,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
2904,1066,baca juga kerja melempem simak rekomendasi analis saham lppf william rekomendasi investor beli saham lppf banyak distribusi saham,10,LPPF,Matahari Department Store Tbk. [S],0
3493,1306,selain wawan ganjal tumbuh klbf depan harga bahan baku pengaruh sentimen perang dagang,22,KLBF,Kalbe Farma Tbk. [S],0
4428,1659,saham jual bersih besar asing bbri  miliar bank mandiri  bmri  miliar indah kiat pulp  paper  inkp miliar,20,BMRI,Bank Mandiri (Persero) Tbk.,0
377,85,emiten hilang market  besar triliun panjang tahun hingga sekarang besar market  hmsp besar  triliun,8,HMSP,HM Sampoerna Tbk.,0
1300,466, turut tekan jual semen indonesia smgr anggota indeks kompas semester ,5,SMGR,Semen Indonesia (Persero) Tbk. [S],0
213,54,direktur avere invetsama teguh hidayat sebut kontribusi bisnis properti asi minim,14,ASII,Astra International Tbk. [S],0
3880,1449,turun harga batubara pengaruh kerja jual alat berat united tractors  untr tahun,4,UNTR,United Tractors Tbk. [S]	,0
4227,1547,sisi total utang konsolidasi medc capai  miliar naik banding semester - utang  forma ophir capai  miliar naik banding semester -,8,MEDC,Medco Energi Internasional Tbk,0
354,82,adaro energy  adro anggota indeks kompas tengah rundung  gelap pajak,4,ADRO,Adaro Energy Tbk [S],0
2096,719,investor asing buku jual bersih alias  sell saham hmsp besar  miliar dagang hari hingga pukul,5,HMSP,HM Sampoerna Tbk.,0
2593,917,asri lihat mangkas biaya promosi iklan jadi  miliar turun  ,16,ASRI,Alam Sutera Reality Tbk. [S],0
1884,666,tiga saham bakal depak indeks lq adhi karya  adhi elnusa  elsa waskita beton precast  wsbp kompak lanjut lemah sejak awal dagang pagi tadi,4,ADHI,Adhi Karya (Persero) Tbk. [S],0
3039,1119,baca juga saham indo tambangraya megah itmg sentuh level rendah kata analis rujuk data  jumat  saham tlkm anggota indeks kompas paling tinggi nilai transaksi capai  miliar,10,ITMG,Indo Tambangraya Megah Tbk,0
3752,1382,sisi jumlah liabilitas bsde besar  triliun turun  sejak awal tahun,28,BSDE,Bumi Serpong Damai Tbk. [S],0
2488,878,baca juga tiga saham turun rekam bmri bbri bbni bbtn bbca  saham bbri buka atas harga tutup hari belum tepat harga,9,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
296,69,analis  sekuritas indonesia michael wilson setjoadi nilai kerja saham tlkm hambat tumbuh bisnis tlkm sendat akibat kontribusi bisnis legacy telepon  tinggi,9,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
3234,1202,baca juga biaya kompetitif indo tambangraya megah itmg tinggal pasar eropa dasar terang smbr materi papar publik buka informasi bursa efek indonesia  jumat  nanti pabrik kapasitas juta ,8,ITMG,Indo Tambangraya Megah Tbk,0
2891,1055,baca juga ihsg anjlok  saham bbri bbca tlkm jadi gerus senin  ikut saham main anggota indeks kompas merosot  jadi,10,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
1405,498,saham jual bersih besar asing merdeka copper gold  mdka  miliar bank mandiri  bmri miliar bank tabung negara  bbtn  miliar,19,BMRI,Bank Mandiri (Persero) Tbk.,0
3350,1252,jumat  pekan lalu saham bbri bank rakyat indonesia  tutup negatif,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2272,791,alhasil laba bersih  saham earning  share asi turun besar rupa jadi  belum   saham,8,ASII,Astra International Tbk. [S],0
2429,857,baca juga semester - kerja indofood sukses makmur indf indofood  icbp moncer harga jual rata  palm kernel masing-masing turun tahun semester pertama lalu,8,INDF,Indofood Sukses Makmur Tbk. [S],0
1212,443,saham bank central asia bbca coba bangkit dagang pagi puruk zona merah tutup dagang kemarin kamis ,4,BBCA,Bank Central Asia Tbk.,0
1578,563,bank negara indonesia  bbni kemarin  saham bank negara indonesia  bbni tutup merah,10,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
3763,1386,kamis  saham pgas usaha  negara persero  tutup merah,4,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],0
4042,1488,  saham ggrm turun  jadi,12,GGRM,Gudang Garam Tbk.,0
1396,488,saham nahas sril ptba bank tabung negara  bbtn medco energy medc media nusantara citra  mncn tiga saham turun harga adro indo tambangraya megahtbk itmg elnusa  elsa waskita beton precast  wsbp,15,ITMG,Indo Tambangraya Megah Tbk,0
3320,1243, saham bbri tutup turun hari,13,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
3022,1111,kendati enam bulan pertama kerja lppf kurang muas,26,LPPF,Matahari Department Store Tbk. [S],0
2366,833,baca juga kompak turun ringkas dagang bmri bbri bbni bbtn bbca ,19,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
4172,1534,baca juga vale indonesia inco harap berkah wacana larang ekspor nikel nyata turun produksi nikel inco rupa akibat ada proyek inco laku awat larona canal larona canal lining,16,INCO,Vale Indonesia Tbk. [S],0
1403,488,baca juga ihsg naik volume transaksi home sril besar pekan lalu - juli  adapun satu saham ubah harga united tractor  untr,16,UNTR,United Tractors Tbk. [S]	,0
1813,635,saham jual bersih besar asing bbni  miliar telekomunikasi indonesia  tlkm  miliar bank rakyat indonesia  bbri  miliar,22,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2250,785,turun dalam catat lini bisnis agribisnis asi astra agro lestari aali,17,ASII,Astra International Tbk. [S],0
1894,669, corporindo  akra rilis lapor uang semester  kurang muas,4,AKRA,AKR Corporindo Tbk. [S],0
4085,1498, jadi ingat smgr guna utang akuisisi smcb,10,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2034,702,turun dalam persentase alami saham bbni bbca,7,BBCA,Bank Central Asia Tbk.,0
649,195,saham jual bersih besar asing tlkm  miliar vale indonesia  inco  miliar bukit asam  ptba  miliar,19,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
4132,1520,baca juga ihsg minus  saham bmri bbri bbni bbtn bbca kompak merah  urut lanjut saham tbms harga naik  level   saham,9,BMRI,Bank Mandiri (Persero) Tbk.,0
1898,670,gera saham unilever indonesia  unvr tutup merah hari jumat ,4,UNVR,Unilever Indonesia Tbk. [S],0
3775,1389,matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,13,LPPF,Matahari Department Store Tbk. [S],0
3476,1294,saham jual bersih besar asing bank rakyat indonesia  bbri  miliar sampoerna  hmsp  miliar united tractors  untr  miliar,18,UNTR,United Tractors Tbk. [S]	,0
919,314,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr miliar,20,SMGR,Semen Indonesia (Persero) Tbk. [S],0
3586,1335,saham  sell besar bank rakyat indonesia  bbri  miliar united tractors  untr  miliar bank negara indonesia  bbni  miliar,19,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
1887,666,tutup sesi dagang saham siang jumat  saham adhi amblas  jadi,5,ADHI,Adhi Karya (Persero) Tbk. [S],0
1364,476,meski hingga kuartal  intp milik capai lebih rendah banding periode sama tahun belum,5,INTP,Indocement Tunggal Prakasa Tbk. [S],0
3685,1361,matahari department store lppf  rejeki isman  sril adaro energy  adro ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,13,ADRO,Adaro Energy Tbk [S],0
3468,1293,posisi sebut lebih rendah banding harga saham bbri buka dagang hari maupun tutup dagang kemarin,14,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
3011,1103,  saham saham cpin turun   sentuh level,7,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
918,314,saham jual bersih besar asing bank negara indonesia  bbni  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr miliar,20,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
1736,614,karena kalau lihat debt equity ratio jsmr cukup besar ungkap naf,56,JSMR,Jasa Marga (Persero) Tbk. [S],0
848,278,saham nasib nahas adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita beton precast  wsbp,15,ADRO,Adaro Energy Tbk [S],0
1280,459,harga saham bank rakyat indonesia  bbri akhir zona merah dagang kemarin kamis  pasca bank indonesia umum turun suku bunga acu besar basis point jadi ,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,0
2202,766,bank negara indonesia  bbni turun  senin  kemarin saham bbni tutup merah,38,BBNI,Bank Negara Indonesia (Persero) Tbk.,0
516,133, saham turun united tractor  untr indo tambangraya megah  itmg,16,UNTR,United Tractors Tbk. [S]	,0
2885,1052,baca juga ihsg merah saham home polu catat volume transaksi besar senin  saham tlkm anggota indeks kompas masuk daftar berat ihsg,15,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
71,13,tambah informasi kuartal  inkp catat turun jual laba cukup signifikan,14,INKP,Indah Kiat Pulp & Paper,0
3238,1203,baca juga biaya kompetitif indo tambangraya megah itmg tinggal pasar eropa kontan,11,ITMG,Indo Tambangraya Megah Tbk,0
954,332, saham  losers lq semen indonesia persero  smgr anggota indeks kompas turun ,16,SMGR,Semen Indonesia (Persero) Tbk. [S],0
2753,1003,kutip lapor uang adhi emiten konstruksi sebut terbit obligasi lanjut tahap tahun  seri,6,ADHI,Adhi Karya (Persero) Tbk. [S],0
2990,1093,jumat  saham itmg indo tambangraya megah  tutup merah,4,ITMG,Indo Tambangraya Megah Tbk,0
4436,1665,baca juga jual  rumahsakit lpkr kantong dana segar triliun apalagi segi bunga kompetitif ekonomi makro cukup baik kata lanjar terang rabu ,10,LPKR,Lippo Karawaci Tbk. [S],0
2291,798,baca juga meski laba turun analis nilai kerja astra international asi wajar selain aksi jual bersih asing pengaruh putus rapat federal reserve   kena tetap suku bunga amerika serikat,15,ASII,Astra International Tbk. [S],0
3196,1189,baca juga vale indonesia inco punya komisaris baru direktur utama ipcc chiefy  aku kerja uang semester satu gembira,7,INCO,Vale Indonesia Tbk. [S],0
